sheet,group,site,year,doy_range,fill_rgb,colour_meaning,colour_exact,site_fill_rgb,site_colour_meaning,status,time_series,year_processed,staff,remarks
Continuous,IESAS LUZON,BONT,2012,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,False,False,,,False
Continuous,IESAS LUZON,BONT,2013,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,False,False,,,False
Continuous,IESAS LUZON,BONT,2014,282---365,,,,FFFF0000,Old site/pulled out/decommissioned,False,False,,,False
Continuous,IESAS LUZON,BONT,2015,1---124,,,,FFFF0000,Old site/pulled out/decommissioned,False,False,,,False
Continuous,IESAS LUZON,BRGC,2012,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2014,"287, 336-365",,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2015,1---365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2016,1---290,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2017,"131-223, 270-271",,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2018,111---360,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2019,"1-296, 333, 334",,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2020,9---327,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2021,30---336,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2022,212--239; 304--365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2023,1--365,,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2024,"1--45, 93--95, 167--366",,,,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2025,1--365,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BRGC,2026,1--104,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,Pending,Pending,,,To convert
Continuous,IESAS LUZON,BUGS,2012,14.0,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,BUGS,2013,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,BUGS,2014,337---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,BUGS,2015,1---301,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,BUGS,2016,147---302,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CABN,2014,100---314,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CABN,2015,124---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CABN,2016,1---294,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CABN,2017,1---365,FF5B9BD5,Data available,yes,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CABN,2018,1---288,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CABN,2019,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CACA,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2014,285---348,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2015,128---365,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2016,1---366,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2017,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2018,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2019,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2020,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2021,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2022,1---336,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2023,110---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2024,"1--95, 313--366",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2025,1--365,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CACA,2026,1--110,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2012,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2014,280---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2015,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2016,"1-258, 299-366",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2017,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2018,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2019,1---295,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2022,"213, 336-365",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2023,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2024,"1--317, 328--332",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLAV,2025,27--365,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,CLYN,2014,"219---295, 302, 304",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CLYN,2015,252---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CLYN,2016,1---147,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CMGN,2013,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CMGN,2014,277---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CMGN,2015,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,CMGN,2016,1---147,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,ELNA,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2014,330---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2015,1---360,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2016,8---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2017,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2018,"1-232, 248-365",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2019,"1-340, 342-365",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2020,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2021,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2022,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2023,1---208,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2024,311---366,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2025,1---365,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,ELNA,2026,1---104,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2014,276---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2015,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2016,"1-113, 153-366",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2017,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2018,1---353,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2019,140---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2020,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2021,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2022,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2023,"1-213, 277-309, 319-365",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2024,"1-85, 166-257, 260-283, 304-366",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2025,1--365,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUMA,2026,1---106,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2015,123---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2016,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2017,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2018,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2019,1---140,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2022,335---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2023,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2024,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2025,"1--174, 219--365",FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,GUNG,2026,"1--4, 55--103",FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,IBAZ,2012,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2014,285---365,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2015,1---212,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2016,146---366,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2017,1---365,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2018,1---292,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2019,91---365,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2020,1---366,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2021,1---365,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2022,1---341,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2023,32---325,,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2024,"44--59, 102--366",,,,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2025,"1--318, 334--364",FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,IBAZ,2026,1--91,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,False,False,,,True
Continuous,IESAS LUZON,INFA,2013,,FF1E4E79,Data to be retrieved,no,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2014,"91-139, 276-365",,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2015,1---299,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2016,155---366,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2017,1----365,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2018,1---299,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2019,"14, 16, 148-365",,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2020,1---366,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2021,1---365,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2022,1---365,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2023,1---365,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2024,1---366,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2025,1--319,,,,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,INFA,2026,107.0,FF5B9BD5,Data available,yes,,,Processing,Processing,,,To retrieve
Continuous,IESAS LUZON,ITBA,2012,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,ITBA,2013,244---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,ITBA,2014,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,ITBA,2015,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,ITBA,2016,"1---29, 67",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LABO,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2014,329---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2015,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2016,1----348,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2017,28---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2018,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2019,141---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2020,"1-250, 320-329",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2022,"318--320, 334---356",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2023,277.0,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2024,"74, 170, 311",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2025,160--356,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LABO,2026,"35, 76",FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LAGW,2012,,FF1E4E79,Data to be retrieved,no,FF9900FF,Occupied as campaign,,,,,
Continuous,IESAS LUZON,LAGW,2013,,FF1E4E79,Data to be retrieved,no,FF9900FF,Occupied as campaign,,,,,
Continuous,IESAS LUZON,LAGW,2014,282---291,,,,FF9900FF,Occupied as campaign,,,,,
Continuous,IESAS LUZON,LAGW,2015,125-365,,,,FF9900FF,Occupied as campaign,,,,,
Continuous,IESAS LUZON,LAGW,2016,1---366,,,,FF9900FF,Occupied as campaign,,,,,
Continuous,IESAS LUZON,LAGW,2017,1---365,,,,FF9900FF,Occupied as campaign,,,,,
Continuous,IESAS LUZON,LAGW,2018,1---289,,,,FF9900FF,Occupied as campaign,,,,,
Continuous,IESAS LUZON,LAGW,2019,,FF1E4E79,Data to be retrieved,no,FF9900FF,Occupied as campaign,,,,,
Continuous,IESAS LUZON,LAGW,2022,332.0,FFFF9900,Not operational,yes,FF9900FF,Occupied as campaign,,,,,
Continuous,IESAS LUZON,LBAN,2014,282---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LBAN,2015,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LBAN,2016,1---340,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LBAN,2017,"1-101, 134-365",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LBAN,2018,"1-161, 294-365",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LBAN,2019,1---144,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LBAN,2022,337--365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LBAN,2023,1--365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LBAN,2024,1--314,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LGYE,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2014,222---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2015,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2016,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2017,"1-43, 136-365",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2018,1---250,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2019,141---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2020,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2021,1---356,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2022,292---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2023,"1-264, 333-365",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2024,1---263; 313--366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2025,1--365,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LGYE,2026,1--105,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,LUCB,2013,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LUCB,2014,284---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LUCB,2015,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LUCB,2016,1---333,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LUCB,2017,"3-23, 69-365",,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,LUCB,2018,1---167,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,MABN,2012,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2014,286---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2015,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2016,1--366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2017,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2018,1----365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2019,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2020,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2021,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2022,"1-263, 292-294, 308, 341-365",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2023,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2024,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2025,"1--178, 318-365",FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MABN,2026,1--37,FF5B9BD5,Data available,yes,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MALA,2013,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALA,2014,329---365,,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALA,2015,"1-16, 124-365",,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALA,2016,1---366,,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALA,2017,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALA,2018,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALA,2019,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALA,2020,1---274,,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALA,2021,"6-18, 50-365",,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALA,2022,"1-237, 298-334",,,,FFFF0000,Old site/pulled out/decommissioned,True,True,,,False
Continuous,IESAS LUZON,MALG,2012,,FF1E4E79,Data to be retrieved,no,FF9900FF,Occupied as campaign,Finished,Finished,,,Data complete
Continuous,IESAS LUZON,MALG,2013,,FF1E4E79,Data to be retrieved,no,FF9900FF,Occupied as campaign,Finished,Finished,,,Data complete
Continuous,IESAS LUZON,MALG,2014,"101-208, 335",,,,FF9900FF,Occupied as campaign,Finished,Finished,,,Data complete
Continuous,IESAS LUZON,MALG,2015,251---365,,,,FF9900FF,Occupied as campaign,Finished,Finished,,,Data complete
Continuous,IESAS LUZON,MALG,2016,"1-78, 145-366",,,,FF9900FF,Occupied as campaign,Finished,Finished,,,Data complete
Continuous,IESAS LUZON,MALG,2017,1---284,,,,FF9900FF,Occupied as campaign,Finished,Finished,,,Data complete
Continuous,IESAS LUZON,MALG,2018,"108-281, 289",,,,FF9900FF,Occupied as campaign,Finished,Finished,,,Data complete
Continuous,IESAS LUZON,MALG,2022,333---334,FFFF9900,Not operational,yes,FF9900FF,Occupied as campaign,Finished,Finished,,,Data complete
Continuous,IESAS LUZON,MALS,2013,,FF1E4E79,Data to be retrieved,no,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,MALS,2014,283---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,MALS,2015,1---365,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,MALS,2016,1---278,,,,FFFF0000,Old site/pulled out/decommissioned,,,,,
Continuous,IESAS LUZON,MARK,2013,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MARK,2014,282---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MARK,2015,"1-203, 302-365",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MARK,2016,"1-55, 125,154-274",,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MARK,2017,,FF1E4E79,Data to be retrieved,no,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MARK,2018,106----365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MARK,2019,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MARK,2020,1---366,,,,FFFFFF00,Downloaded data this year,,,,,
Continuous,IESAS LUZON,MARK,2021,1---365,,,,FFFFFF00,Downloaded data this year,,,,,
